Order ID,Product,Category,Quantity,Price,Region,Date
1826,Laptop,Accessories,1,6799,West,2023-03-18 01:00:00
1827,Laptop,Accessories,3,30079,South,2023-03-18 02:00:00
1828,Smartwatch,Electronics,2,39789,East,2023-03-18 03:00:00
1829,Tablet,Accessories,3,41002,East,2023-03-18 04:00:00
1830,Tablet,Accessories,3,13713,North,2023-03-18 05:00:00
1831,Phone,Electronics,3,1119,East,2023-03-18 06:00:00
1832,Smartwatch,Electronics,1,38553,North,2023-03-18 07:00:00
1833,Tablet,Accessories,2,24232,East,2023-03-18 08:00:00
1834,Headphones,Accessories,2,49874,South,2023-03-18 09:00:00
1835,Phone,Accessories,2,15447,West,2023-03-18 10:00:00
1836,Tablet,Accessories,1,4677,East,2023-03-18 11:00:00
1837,Headphones,Electronics,3,38932,South,2023-03-18 12:00:00
1838,Phone,Accessories,2,13474,South,2023-03-18 13:00:00
1839,Laptop,Accessories,1,47151,East,2023-03-18 14:00:00
1840,Laptop,Electronics,4,34170,South,2023-03-18 15:00:00
1841,Headphones,Accessories,3,38285,North,2023-03-18 16:00:00
1842,Laptop,Accessories,4,17357,East,2023-03-18 17:00:00
1843,Headphones,Accessories,4,38587,North,2023-03-18 18:00:00
1844,Phone,Accessories,4,12379,North,2023-03-18 19:00:00
1845,Tablet,Accessories,1,49043,East,2023-03-18 20:00:00
1846,Phone,Electronics,4,41563,East,2023-03-18 21:00:00
1847,Headphones,Electronics,2,39079,West,2023-03-18 22:00:00
1848,Smartwatch,Electronics,4,24076,West,2023-03-18 23:00:00
1849,Smartwatch,Electronics,3,28357,West,2023-03-19 00:00:00
1850,Headphones,Accessories,2,38891,South,2023-03-19 01:00:00
1851,Laptop,Accessories,3,47278,South,2023-03-19 02:00:00
1852,Headphones,Electronics,4,40970,South,2023-03-19 03:00:00
1853,Tablet,Accessories,3,3984,North,2023-03-19 04:00:00
1854,Phone,Accessories,4,39260,West,2023-03-19 05:00:00
1855,Headphones,Electronics,4,14632,West,2023-03-19 06:00:00
1856,Tablet,Accessories,2,30658,West,2023-03-19 07:00:00
1857,Smartwatch,Electronics,3,36237,South,2023-03-19 08:00:00
1858,Headphones,Electronics,3,28639,South,2023-03-19 09:00:00
1859,Laptop,Electronics,1,46783,East,2023-03-19 10:00:00
1860,Headphones,Accessories,1,753,North,2023-03-19 11:00:00
1861,Smartwatch,Accessories,1,10113,West,2023-03-19 12:00:00
1862,Tablet,Accessories,1,18393,West,2023-03-19 13:00:00
1863,Headphones,Accessories,3,8436,South,2023-03-19 14:00:00
1864,Headphones,Accessories,1,15936,North,2023-03-19 15:00:00
1865,Laptop,Electronics,2,35090,South,2023-03-19 16:00:00
1866,Headphones,Electronics,4,48023,East,2023-03-19 17:00:00
1867,Phone,Accessories,3,5646,North,2023-03-19 18:00:00
1868,Headphones,Electronics,1,23876,East,2023-03-19 19:00:00
1869,Tablet,Electronics,4,2466,East,2023-03-19 20:00:00
1870,Phone,Accessories,4,15479,South,2023-03-19 21:00:00
1871,Laptop,Electronics,3,43439,North,2023-03-19 22:00:00
1872,Tablet,Accessories,3,34228,East,2023-03-19 23:00:00
1873,Laptop,Electronics,2,13429,North,2023-03-20 00:00:00
1874,Headphones,Electronics,1,7250,East,2023-03-20 01:00:00
1875,Headphones,Electronics,1,48972,North,2023-03-20 02:00:00
1876,Headphones,Accessories,2,31635,South,2023-03-20 03:00:00
1877,Smartwatch,Accessories,4,21092,West,2023-03-20 04:00:00
1878,Smartwatch,Accessories,3,15786,South,2023-03-20 05:00:00
1879,Smartwatch,Accessories,1,34916,West,2023-03-20 06:00:00
1880,Phone,Electronics,4,17494,East,2023-03-20 07:00:00
1881,Smartwatch,Accessories,4,16244,West,2023-03-20 08:00:00
1882,Headphones,Electronics,1,13707,East,2023-03-20 09:00:00
1883,Headphones,Accessories,4,37388,East,2023-03-20 10:00:00
1884,Laptop,Accessories,1,35282,West,2023-03-20 11:00:00
1885,Tablet,Accessories,2,20059,South,2023-03-20 12:00:00
1886,Tablet,Electronics,2,2254,South,2023-03-20 13:00:00
1887,Phone,Electronics,4,44110,East,2023-03-20 14:00:00
1888,Tablet,Electronics,2,40473,North,2023-03-20 15:00:00
1889,Phone,Electronics,2,18751,North,2023-03-20 16:00:00
1890,Laptop,Electronics,1,642,East,2023-03-20 17:00:00
1891,Headphones,Accessories,1,18451,North,2023-03-20 18:00:00
1892,Headphones,Accessories,3,43261,West,2023-03-20 19:00:00
1893,Phone,Accessories,3,27108,North,2023-03-20 20:00:00
1894,Smartwatch,Accessories,4,47746,North,2023-03-20 21:00:00
1895,Laptop,Electronics,1,3806,East,2023-03-20 22:00:00
1896,Headphones,Accessories,2,27326,East,2023-03-20 23:00:00
1897,Headphones,Electronics,4,32959,South,2023-03-21 00:00:00
1898,Laptop,Accessories,2,17811,South,2023-03-21 01:00:00
1899,Phone,Electronics,4,18705,South,2023-03-21 02:00:00
1900,Smartwatch,Accessories,2,6657,West,2023-03-21 03:00:00
1901,Phone,Electronics,1,24839,North,2023-03-21 04:00:00
1902,Laptop,Accessories,1,42068,West,2023-03-21 05:00:00
1903,Tablet,Accessories,3,914,South,2023-03-21 06:00:00
1904,Phone,Electronics,2,33881,South,2023-03-21 07:00:00
1905,Tablet,Electronics,1,11378,West,2023-03-21 08:00:00
1906,Laptop,Electronics,2,12163,West,2023-03-21 09:00:00
1907,Tablet,Accessories,1,19199,South,2023-03-21 10:00:00
1908,Headphones,Accessories,2,13427,South,2023-03-21 11:00:00
1909,Tablet,Electronics,4,41535,North,2023-03-21 12:00:00
1910,Smartwatch,Electronics,3,49725,North,2023-03-21 13:00:00
1911,Smartwatch,Accessories,4,34740,South,2023-03-21 14:00:00
1912,Laptop,Electronics,1,7501,West,2023-03-21 15:00:00
1913,Smartwatch,Electronics,1,27333,West,2023-03-21 16:00:00
1914,Tablet,Electronics,4,6811,West,2023-03-21 17:00:00
1915,Headphones,Electronics,3,26986,West,2023-03-21 18:00:00
1916,Laptop,Accessories,2,40494,East,2023-03-21 19:00:00
1917,Phone,Accessories,2,34915,East,2023-03-21 20:00:00
1918,Headphones,Accessories,4,2235,North,2023-03-21 21:00:00
1919,Phone,Accessories,1,1571,North,2023-03-21 22:00:00
1920,Laptop,Accessories,2,47225,East,2023-03-21 23:00:00
1921,Phone,Electronics,1,10680,West,2023-03-22 00:00:00
1922,Headphones,Accessories,2,33180,North,2023-03-22 01:00:00
1923,Smartwatch,Accessories,3,3020,West,2023-03-22 02:00:00
1924,Laptop,Accessories,1,32226,South,2023-03-22 03:00:00
1925,Smartwatch,Accessories,4,26310,South,2023-03-22 04:00:00
1926,Smartwatch,Electronics,1,29277,South,2023-03-22 05:00:00
1927,Smartwatch,Electronics,1,9280,West,2023-03-22 06:00:00
1928,Headphones,Electronics,3,34493,East,2023-03-22 07:00:00
1929,Tablet,Electronics,4,24966,North,2023-03-22 08:00:00
1930,Smartwatch,Electronics,2,47533,South,2023-03-22 09:00:00
1931,Tablet,Accessories,3,14837,West,2023-03-22 10:00:00
1932,Laptop,Electronics,1,27819,West,2023-03-22 11:00:00
1933,Phone,Accessories,3,18466,West,2023-03-22 12:00:00
1934,Smartwatch,Electronics,4,48287,West,2023-03-22 13:00:00
1935,Tablet,Accessories,2,1068,West,2023-03-22 14:00:00
1936,Laptop,Accessories,3,9000,North,2023-03-22 15:00:00
1937,Headphones,Accessories,1,30009,North,2023-03-22 16:00:00
1938,Laptop,Electronics,3,40591,West,2023-03-22 17:00:00
1939,Headphones,Electronics,2,21278,West,2023-03-22 18:00:00
1940,Phone,Electronics,2,38669,East,2023-03-22 19:00:00
1941,Phone,Electronics,1,29537,South,2023-03-22 20:00:00
1942,Tablet,Electronics,3,10595,North,2023-03-22 21:00:00
1943,Headphones,Accessories,3,40006,South,2023-03-22 22:00:00
1944,Headphones,Accessories,1,36121,South,2023-03-22 23:00:00
1945,Phone,Accessories,2,35080,South,2023-03-23 00:00:00
1946,Laptop,Electronics,3,8146,South,2023-03-23 01:00:00
1947,Laptop,Accessories,3,36779,West,2023-03-23 02:00:00
1948,Tablet,Accessories,1,3474,East,2023-03-23 03:00:00
1949,Phone,Electronics,3,34638,West,2023-03-23 04:00:00
1950,Phone,Accessories,2,38875,North,2023-03-23 05:00:00
1951,Smartwatch,Electronics,3,49756,South,2023-03-23 06:00:00
1952,Tablet,Accessories,1,29240,East,2023-03-23 07:00:00
1953,Phone,Electronics,4,46252,East,2023-03-23 08:00:00
1954,Smartwatch,Accessories,4,28041,South,2023-03-23 09:00:00
1955,Headphones,Accessories,1,9812,West,2023-03-23 10:00:00
1956,Smartwatch,Electronics,4,11193,South,2023-03-23 11:00:00
1957,Phone,Accessories,1,33190,South,2023-03-23 12:00:00
1958,Laptop,Electronics,3,39334,South,2023-03-23 13:00:00
1959,Tablet,Accessories,3,14773,West,2023-03-23 14:00:00
1960,Headphones,Accessories,1,29589,South,2023-03-23 15:00:00
1961,Laptop,Electronics,4,1970,South,2023-03-23 16:00:00
1962,Tablet,Accessories,4,48909,East,2023-03-23 17:00:00
1963,Headphones,Accessories,4,34901,East,2023-03-23 18:00:00
1964,Headphones,Electronics,2,22409,West,2023-03-23 19:00:00
1965,Phone,Electronics,1,17881,East,2023-03-23 20:00:00
1966,Smartwatch,Accessories,1,5546,East,2023-03-23 21:00:00
1967,Laptop,Electronics,4,18800,North,2023-03-23 22:00:00
1968,Smartwatch,Accessories,1,14365,South,2023-03-23 23:00:00
1969,Phone,Electronics,1,26503,East,2023-03-24 00:00:00
1970,Phone,Electronics,4,16860,North,2023-03-24 01:00:00
1971,Laptop,Accessories,4,27042,West,2023-03-24 02:00:00
1972,Headphones,Electronics,3,2703,North,2023-03-24 03:00:00
1973,Tablet,Electronics,1,8576,North,2023-03-24 04:00:00
1974,Headphones,Accessories,4,41702,North,2023-03-24 05:00:00
1975,Smartwatch,Electronics,3,6713,East,2023-03-24 06:00:00
1976,Laptop,Accessories,2,24313,East,2023-03-24 07:00:00
1977,Phone,Electronics,2,11734,North,2023-03-24 08:00:00
1978,Headphones,Accessories,2,39442,East,2023-03-24 09:00:00
1979,Laptop,Accessories,1,31541,East,2023-03-24 10:00:00
1980,Tablet,Electronics,1,38356,West,2023-03-24 11:00:00
1981,Phone,Accessories,4,38950,West,2023-03-24 12:00:00
1982,Headphones,Accessories,4,26059,East,2023-03-24 13:00:00
1983,Phone,Electronics,4,32917,West,2023-03-24 14:00:00
1984,Smartwatch,Accessories,4,14495,West,2023-03-24 15:00:00
1985,Tablet,Accessories,1,6661,South,2023-03-24 16:00:00
1986,Tablet,Electronics,1,31377,North,2023-03-24 17:00:00
1987,Tablet,Accessories,3,45902,South,2023-03-24 18:00:00
1988,Smartwatch,Accessories,1,20159,East,2023-03-24 19:00:00
1989,Headphones,Accessories,4,25827,South,2023-03-24 20:00:00
1990,Headphones,Accessories,3,5195,West,2023-03-24 21:00:00
1991,Headphones,Electronics,3,4016,South,2023-03-24 22:00:00
1992,Headphones,Electronics,3,41940,South,2023-03-24 23:00:00
1993,Headphones,Accessories,4,34792,East,2023-03-25 00:00:00
1994,Laptop,Accessories,2,13238,West,2023-03-25 01:00:00
1995,Smartwatch,Accessories,1,28226,West,2023-03-25 02:00:00
1996,Tablet,Accessories,4,15105,North,2023-03-25 03:00:00
1997,Headphones,Electronics,2,34690,South,2023-03-25 04:00:00
1998,Headphones,Electronics,4,13666,West,2023-03-25 05:00:00
1999,Tablet,Accessories,2,2079,West,2023-03-25 06:00:00
2000,Tablet,Electronics,3,36975,West,2023-03-25 07:00:00
2001,Laptop,Electronics,2,11080,East,2023-03-25 08:00:00
2002,Smartwatch,Accessories,1,9733,North,2023-03-25 09:00:00
2003,Phone,Electronics,4,26745,South,2023-03-25 10:00:00
2004,Laptop,Electronics,1,5403,South,2023-03-25 11:00:00
2005,Phone,Accessories,3,38753,South,2023-03-25 12:00:00
2006,Laptop,Electronics,4,15797,West,2023-03-25 13:00:00
2007,Smartwatch,Accessories,2,39673,West,2023-03-25 14:00:00
2008,Smartwatch,Electronics,4,42654,North,2023-03-25 15:00:00
2009,Phone,Accessories,4,48446,North,2023-03-25 16:00:00
2010,Headphones,Electronics,2,37726,South,2023-03-25 17:00:00
2011,Headphones,Accessories,4,1955,West,2023-03-25 18:00:00
2012,Headphones,Electronics,1,7491,East,2023-03-25 19:00:00
2013,Phone,Accessories,4,23681,North,2023-03-25 20:00:00
2014,Headphones,Electronics,2,5753,South,2023-03-25 21:00:00
2015,Tablet,Electronics,3,19725,East,2023-03-25 22:00:00
2016,Tablet,Electronics,4,47300,West,2023-03-25 23:00:00
2017,Smartwatch,Accessories,1,6672,North,2023-03-26 00:00:00
2018,Phone,Electronics,3,14773,North,2023-03-26 01:00:00
2019,Headphones,Electronics,3,30031,East,2023-03-26 02:00:00
2020,Tablet,Electronics,3,29796,West,2023-03-26 03:00:00
2021,Headphones,Accessories,3,18149,North,2023-03-26 04:00:00
2022,Laptop,Electronics,4,43422,North,2023-03-26 05:00:00
2023,Headphones,Accessories,4,10487,South,2023-03-26 06:00:00
2024,Smartwatch,Electronics,3,47241,East,2023-03-26 07:00:00
2025,Laptop,Accessories,1,36711,East,2023-03-26 08:00:00
2026,Phone,Accessories,3,1267,North,2023-03-26 09:00:00
2027,Headphones,Electronics,3,4817,North,2023-03-26 10:00:00
2028,Headphones,Accessories,1,22324,North,2023-03-26 11:00:00
2029,Laptop,Electronics,4,8184,East,2023-03-26 12:00:00
2030,Smartwatch,Electronics,2,17484,East,2023-03-26 13:00:00
2031,Smartwatch,Accessories,1,49120,East,2023-03-26 14:00:00
2032,Smartwatch,Electronics,3,21553,South,2023-03-26 15:00:00
2033,Phone,Accessories,3,3685,West,2023-03-26 16:00:00
2034,Laptop,Electronics,3,4022,East,2023-03-26 17:00:00
2035,Tablet,Accessories,3,6733,South,2023-03-26 18:00:00
2036,Phone,Accessories,2,25746,West,2023-03-26 19:00:00
2037,Smartwatch,Electronics,4,6597,East,2023-03-26 20:00:00
2038,Smartwatch,Electronics,1,27812,East,2023-03-26 21:00:00
2039,Headphones,Electronics,4,37628,South,2023-03-26 22:00:00
2040,Phone,Electronics,2,644,South,2023-03-26 23:00:00
2041,Laptop,Electronics,4,36460,East,2023-03-27 00:00:00
2042,Smartwatch,Electronics,4,28343,North,2023-03-27 01:00:00
2043,Tablet,Electronics,3,30562,East,2023-03-27 02:00:00
2044,Headphones,Accessories,4,41227,East,2023-03-27 03:00:00
2045,Laptop,Accessories,3,20564,East,2023-03-27 04:00:00
2046,Laptop,Accessories,1,7715,East,2023-03-27 05:00:00
2047,Laptop,Electronics,1,42785,South,2023-03-27 06:00:00
2048,Headphones,Accessories,3,8783,West,2023-03-27 07:00:00
2049,Tablet,Electronics,1,16024,North,2023-03-27 08:00:00
2050,Smartwatch,Electronics,2,22259,East,2023-03-27 09:00:00
2051,Headphones,Accessories,2,15120,East,2023-03-27 10:00:00
2052,Headphones,Electronics,3,18717,West,2023-03-27 11:00:00
2053,Tablet,Electronics,1,43215,West,2023-03-27 12:00:00
2054,Laptop,Accessories,3,5371,South,2023-03-27 13:00:00
2055,Smartwatch,Electronics,1,2480,East,2023-03-27 14:00:00
2056,Phone,Accessories,2,30572,East,2023-03-27 15:00:00
2057,Laptop,Electronics,1,43105,South,2023-03-27 16:00:00
2058,Laptop,Accessories,2,31340,South,2023-03-27 17:00:00
2059,Tablet,Electronics,4,34259,North,2023-03-27 18:00:00
2060,Phone,Electronics,3,10658,East,2023-03-27 19:00:00
2061,Smartwatch,Electronics,1,45317,West,2023-03-27 20:00:00
2062,Smartwatch,Electronics,3,3552,West,2023-03-27 21:00:00
2063,Smartwatch,Electronics,3,20857,South,2023-03-27 22:00:00
2064,Tablet,Accessories,4,42842,West,2023-03-27 23:00:00
2065,Phone,Accessories,3,1983,North,2023-03-28 00:00:00
2066,Phone,Electronics,1,30809,East,2023-03-28 01:00:00
2067,Laptop,Accessories,3,24796,West,2023-03-28 02:00:00
2068,Headphones,Accessories,4,41340,North,2023-03-28 03:00:00
2069,Phone,Accessories,1,26584,North,2023-03-28 04:00:00
2070,Smartwatch,Electronics,4,9166,South,2023-03-28 05:00:00
2071,Smartwatch,Accessories,2,34960,South,2023-03-28 06:00:00
2072,Headphones,Electronics,1,17742,West,2023-03-28 07:00:00
2073,Headphones,Electronics,3,39186,South,2023-03-28 08:00:00
2074,Laptop,Accessories,2,42190,East,2023-03-28 09:00:00
2075,Laptop,Accessories,2,4454,West,2023-03-28 10:00:00
2076,Tablet,Electronics,3,18292,North,2023-03-28 11:00:00
2077,Smartwatch,Accessories,2,30317,North,2023-03-28 12:00:00
2078,Tablet,Accessories,1,22029,East,2023-03-28 13:00:00
2079,Smartwatch,Electronics,1,48283,North,2023-03-28 14:00:00
2080,Tablet,Accessories,4,37920,East,2023-03-28 15:00:00
2081,Laptop,Electronics,1,46143,North,2023-03-28 16:00:00
2082,Phone,Accessories,4,39066,East,2023-03-28 17:00:00
2083,Headphones,Electronics,3,28318,South,2023-03-28 18:00:00
2084,Smartwatch,Accessories,3,12116,North,2023-03-28 19:00:00
2085,Laptop,Accessories,1,38450,North,2023-03-28 20:00:00
2086,Laptop,Electronics,2,15050,West,2023-03-28 21:00:00
2087,Laptop,Accessories,1,41208,West,2023-03-28 22:00:00
2088,Tablet,Accessories,1,3638,East,2023-03-28 23:00:00
2089,Headphones,Accessories,3,26016,South,2023-03-29 00:00:00
2090,Laptop,Electronics,2,33453,East,2023-03-29 01:00:00
2091,Tablet,Accessories,2,36981,South,2023-03-29 02:00:00
2092,Laptop,Electronics,2,6467,West,2023-03-29 03:00:00
2093,Tablet,Electronics,1,15138,North,2023-03-29 04:00:00
2094,Phone,Electronics,1,42923,West,2023-03-29 05:00:00
2095,Tablet,Electronics,2,14819,South,2023-03-29 06:00:00
2096,Smartwatch,Electronics,2,20744,South,2023-03-29 07:00:00
2097,Headphones,Electronics,2,23932,North,2023-03-29 08:00:00
2098,Tablet,Electronics,2,20060,South,2023-03-29 09:00:00
2099,Headphones,Electronics,4,26372,South,2023-03-29 10:00:00
2100,Tablet,Electronics,2,18569,North,2023-03-29 11:00:00
2101,Headphones,Accessories,3,4471,North,2023-03-29 12:00:00
2102,Phone,Accessories,3,4810,East,2023-03-29 13:00:00
2103,Smartwatch,Electronics,3,29043,South,2023-03-29 14:00:00
2104,Smartwatch,Electronics,1,7510,West,2023-03-29 15:00:00
2105,Smartwatch,Accessories,3,24386,South,2023-03-29 16:00:00
2106,Tablet,Electronics,2,34783,South,2023-03-29 17:00:00
2107,Smartwatch,Electronics,4,29439,East,2023-03-29 18:00:00
2108,Laptop,Electronics,1,1908,West,2023-03-29 19:00:00
2109,Laptop,Accessories,3,42385,West,2023-03-29 20:00:00
2110,Smartwatch,Electronics,4,16065,East,2023-03-29 21:00:00
2111,Smartwatch,Accessories,4,39335,West,2023-03-29 22:00:00
2112,Tablet,Electronics,1,26378,South,2023-03-29 23:00:00
2113,Smartwatch,Accessories,2,46222,South,2023-03-30 00:00:00
2114,Headphones,Accessories,2,40302,East,2023-03-30 01:00:00
2115,Phone,Accessories,4,22118,West,2023-03-30 02:00:00
2116,Tablet,Accessories,3,44945,West,2023-03-30 03:00:00
2117,Tablet,Accessories,1,18587,North,2023-03-30 04:00:00
2118,Laptop,Accessories,3,30379,South,2023-03-30 05:00:00
2119,Tablet,Accessories,2,18427,East,2023-03-30 06:00:00
2120,Tablet,Accessories,2,31927,West,2023-03-30 07:00:00
2121,Phone,Electronics,4,47520,North,2023-03-30 08:00:00
2122,Headphones,Accessories,3,23496,West,2023-03-30 09:00:00
2123,Phone,Accessories,2,23379,West,2023-03-30 10:00:00
2124,Headphones,Accessories,2,35555,South,2023-03-30 11:00:00
2125,Laptop,Electronics,3,5627,South,2023-03-30 12:00:00
2126,Phone,Electronics,1,18114,West,2023-03-30 13:00:00
2127,Phone,Electronics,4,23041,East,2023-03-30 14:00:00
2128,Phone,Accessories,2,32861,West,2023-03-30 15:00:00
2129,Smartwatch,Accessories,2,29906,East,2023-03-30 16:00:00
2130,Smartwatch,Accessories,4,10550,West,2023-03-30 17:00:00
2131,Phone,Accessories,3,12653,North,2023-03-30 18:00:00
2132,Tablet,Accessories,1,15098,West,2023-03-30 19:00:00
2133,Laptop,Electronics,4,35535,South,2023-03-30 20:00:00
2134,Tablet,Electronics,1,1245,East,2023-03-30 21:00:00
2135,Laptop,Electronics,4,29216,South,2023-03-30 22:00:00
2136,Laptop,Electronics,3,8282,South,2023-03-30 23:00:00
2137,Smartwatch,Electronics,1,38335,West,2023-03-31 00:00:00
2138,Laptop,Electronics,1,2456,South,2023-03-31 01:00:00
2139,Phone,Electronics,3,3221,West,2023-03-31 02:00:00
2140,Phone,Accessories,2,5504,South,2023-03-31 03:00:00
2141,Laptop,Electronics,1,22992,East,2023-03-31 04:00:00
2142,Smartwatch,Electronics,3,1451,South,2023-03-31 05:00:00
2143,Tablet,Electronics,1,24508,East,2023-03-31 06:00:00
2144,Smartwatch,Electronics,2,40255,South,2023-03-31 07:00:00
2145,Smartwatch,Accessories,4,48606,West,2023-03-31 08:00:00
2146,Tablet,Accessories,4,37877,West,2023-03-31 09:00:00
2147,Phone,Electronics,3,26782,South,2023-03-31 10:00:00
2148,Headphones,Electronics,1,27654,North,2023-03-31 11:00:00
2149,Smartwatch,Accessories,2,15159,West,2023-03-31 12:00:00
2150,Phone,Electronics,1,26230,North,2023-03-31 13:00:00
2151,Laptop,Electronics,3,48666,South,2023-03-31 14:00:00
2152,Smartwatch,Electronics,1,29642,North,2023-03-31 15:00:00
2153,Smartwatch,Electronics,4,24663,South,2023-03-31 16:00:00
2154,Laptop,Electronics,4,40632,East,2023-03-31 17:00:00
2155,Headphones,Electronics,4,48286,South,2023-03-31 18:00:00
2156,Headphones,Electronics,1,18115,South,2023-03-31 19:00:00
2157,Tablet,Accessories,4,33170,East,2023-03-31 20:00:00
2158,Laptop,Accessories,4,32005,South,2023-03-31 21:00:00
